,postId,comment,score,topic
58,b1c552ac055c11eb8c48646e69d991ea,كفى من الضحك على عقول المغاربة سي خاليلوزيش يخرج لنا وثيقة يقول لنا انظرو ماذا كتب حمد الله ماهذه المهزلة تظنون اننا نصدق هذه الأكاذيب أظن أي منتخب عبر العالم لو كان لديه مثل مهاجم قناص مثل حمد الله سوف يقوم استدعائه مهما كان الخلاف و ربما تتذكرون الخلاف الذي حصل مع زياش سي لقجع كلف نفسه و ذهب إلى هولندا لماذا لأنه لاعب مزودج الجنسية اما حمد الله ولد آسفي خلاصة الكلام ولد البلاد غير مرغوب فيه إنتهى الكلام و شكرا,3,sport
59,b1c552ac055c11eb8c48646e69d991ea,"من أراد المنتخب فتبارك الله ومن أراد حمد الله فما عليه إلا أن يتابعه في بطولة أبا جهل 
هرستون الرأس بهذا الاعب الهاوي ديالكم بغيتو تردوه رونالدو أو ميسي",-1,sport
60,b2acd478055c11ebab0d646e69d991ea,كل هذا من أجل محاربة الرجاء و إهداء القوز لوداد,-83,sport
61,b2acd478055c11ebab0d646e69d991ea,ديو البطولة من الاول بلا ماتلعبو حسن ليكم,-50,sport
62,b2acd478055c11ebab0d646e69d991ea,اللهم انت الشافي لا شفاء إلا شفاؤك صحة وسلامة المواطن المغربي اسمى من كرة القدم,59,sport
63,b2acd478055c11ebab0d646e69d991ea,المباراة ستلعب في وقتها المحدد الاحد المقبل وهنيئا للوداد الفوز بالبطولة بمساعدة النجم كورونا.,-28,sport
64,b2acd478055c11ebab0d646e69d991ea,سبحان الله هناك بعض المعلقين من أمثال من أسمى نفسه بالطابق وكذا صاحب التعليق الثاني والثالث أتساءل أي منطق عشوائي يحكمهم ماعلاقة الوباء الذي حل باللاعبين بفوز الوداد بالبطولة. أي حقد بلغ بهؤلاء الى درجة الشماثة بالناس. هذا ليس بحب للرجاء بل حقد وضغينة ومرض وهوس. نجانا الله منه. انا قد أحب الوداد او غير الوداد ولكن لاأحقد على الاخرين. حسبنا الله ونعم الوكيل. فمثل هؤلاء جعلوني أقلع عن الذهاب الى الملاعب. لانهم بعيدون عن الروح الرياضية والله يشفيهم من هذا المرض الذي أعتبره أشد من كورونا,26,sport
65,b2acd478055c11ebab0d646e69d991ea,الى صاحب تعليق رقم 5 انا لم ادخل معك في حكم كرونا بل اضعك في الصورة التي تعاد فيها ضربة الجزاء الضائعة من طرف لاعب من الفريق الوردي بدعوى انا قط مر من الجهة الجانبية من الملعب ولم يكن مروره من الجهة التي كانت امام اللاعب الدي قدف ضربة الجزاء وهدا الشيء بما تفسره يا عالم الدي يختبئ بكرونا. ان كرة القدم هده السنة تبهدلت واتمنى ان نلعب دنفري او النك ولا هده الكرة التي كل مرة نرى فيها الغرائب تصور لو جاء في السنة المقبلة رئيس ينتمي للرجاء ويكون على راس العصبة ربما سينتقم هو الاخر ويحولنا الى بهدلة اخرى لعلعكم انتم الوداديون الدين يجب عليكم ان لا ترضوا بهده المهزلة,-27,sport
66,b2acd478055c11ebab0d646e69d991ea,سبحان الله الرجاء ملي كان ككون عندها شي ماتش معى شي فريق أ كلقاو فيه كورونا كقولو الرجاويين راه غير خافو من الرجاء أ بغاو يحبسوها على الإنتصارات و يعرقلو الطريق ديالها ... أ دابا الحسنية ملي لقاوو فيها كرونا قالو بغاو يعطيو رباح الوداد ... و الله حتى جمهور الرجاء و بدون تعميم مكينش فحالو فيهم الفز هههههه مالك مخلوع ؟؟!!,13,sport
67,b2acd478055c11ebab0d646e69d991ea,اصحاب التعاليق الشامتة في المرض شوي بعقلكم ؟؟؟ الله يعفو علينا من هاد البلاد مادام بحال هادو عايشيين معانا والله لوكان دارت دولة تحبس هاد بطولة ماعندنا مانديرو بيها,23,sport
68,b2acd478055c11ebab0d646e69d991ea,"اللهم اشف أنت الشافي لا شفاء إلا شفاؤك شفاء لا يغادر سقما ولا يترك ألما..
أما البطولة فإنها تعاني مثلما يعاني الوطن من الجائحة ومن الفساد والمفسدين والعابثين والصامتين..",21,sport
69,b2acd478055c11ebab0d646e69d991ea,"الحسنية ستكون في الموعد ، النقاط الثلاث ستبقى في سوس ولن تذهب بعيدا 
نحب الرجاء و الوداد والي يستاهل البطولة بصاحتو 
بالشفاء إن شاء الله",31,sport
70,b2acd478055c11ebab0d646e69d991ea,"الى alam 
ميمكنش تكون ما كتشوفش وماكتسمعش في نفس الوقت لان الحكم صفر قبل جبران ان يسدد وان كان جبران اهدر ضربة الجزاء فالقانون معه لان الحكم صفر قبل التنفيد. غريب حالكم من الدورة الاولى وانتم تبكون وتشكون",4,sport
71,b2acd478055c11ebab0d646e69d991ea,"كل الفرق تثاب ليها لاعبين بهذا الوباء.
علاش ديما نيتكم خبيثه ؟
الله يشافي كل مريض",5,sport
72,b2acd478055c11ebab0d646e69d991ea,"كتكلم بثقة بحال الى انت هو مول الفريق .
راه فريق الحسنية زالمسؤولين ديالها كاع معرفينك فين كاين ولا حاسبين بك . كون تحشم شوية .",-8,sport
73,b2acd478055c11ebab0d646e69d991ea,انا رجاوي ،من غير المعقول التحدث عن اهداء البطولة الوداد الرجاء ضيعت العديد من النقاط بالبطولة لا سيما مؤخرا والمستوى الذي ابانت عليه مؤخرا لا يبشر بالخير،اتمنى الفوز بالمباريات المتبقية للفوز بالبطولة ،واذ لم نفز لا نعلق بفشلنا على الاخرين ، واخيرا تبقى الروح الرياضية هي السائدة و meilleur gagne.,9,sport
74,b2acd478055c11ebab0d646e69d991ea,إلى تعلقات الرجاوية لكتقول على ان الحسنية مرضو بكرونا حتى بغاو يلعبو مع الوداد مرضكم بودريقة خلاها فيكم فيس وليتو كاي بان ليكم كاع لكيجي لوداد من زهر. را سبابو ناصري او تحكمو فالعصبة القط لدخل تيران ناصري لطلقو كرونا لجات لفراقي او لجات دبا الحسنية مولاها ناصري هاد تهيأت مكانتش بكري من لكان اوزال يحكم الله يعفو أنشري هسبريس,-1,sport
75,b2acd478055c11ebab0d646e69d991ea,صاحب التعليق 6 alam بالنسبة لي أن الحكم له السلطة في اتخاذ القرارات التي يراها مناسبة، وما حادث القط الذي مر قرب المرمى يحيلنا إلى قانون اللعبة ككل وليس لرغبة أي كان، أطن في هذه الحالة أن الحكم ليس ببليد لكي يتخد ذلك القرار. وبالمناسبة لست وداديا أو رجاويا، وأنني أحب أن ينال البطولة من يستحقها سواء كان فريق الرجاء أو فريق الوداد واللذان هم الأحق بها لما لهم من إمكانيات تقنية ومادية.,2,sport
76,b2acd478055c11ebab0d646e69d991ea,"تريدون البطولة ب غفلة مرض كورونا الله ءحفضك و
يييا((((نجات عتابو وهدي كدب .باين )))) وعلى الاعبين الدين فيهم مرض كورونا ءن يرافقو الدين
كانو في الميدان ؟؟؟لكي يكون مرض كورونا واحد تلُ
الاخر كلهم ءلى المستشفيات ؟؟؟؟. الله ءن عل لي
مايحشم ؟؟؟؟",-2,sport
77,b2acd478055c11ebab0d646e69d991ea,"الناصري من أصاب ونقل عدوى كورونا للاعبي الحنسية وكدا لمدينة أكادير ,اوجه نداء للناصري أنك لن تسلم من ألسنهم (هم) حتى تحتضنهم في يوم من الأيام .",3,sport
